
001965F	623703
001966F	605036
001967F	625838
001968F	626506
001969F	627010
001970F	626311
001971F	628987
001972F	613616
001973F	627468
001974F	627620
001975F	629907
001976F	626134
001977F	623820
001978F	628157
001979F	622557
001980F	626487
001981F	629811
001982F	625203
001983F	625239
001985F	622892
001986F	622480
001987F	632798
001988F	623544
001989F	635791
001990F	623508
001991F	560555
001992F	616636
001993F	625707
001994F	613998
001995F	635538
001996F	619694
001997F	622646
001998F	612345
001999F	622256
002001F	621549
002003F	609799
002004F	629016
002005F	619902
002006F	620402
002007F	633477
002008F	620788
002010F	620677
002011F	646248
002012F	617403
002013F	620166
002014F	613902
002015F	619391
002016F	609350
002017F	607907
002018F	607662
002019F	616109
002020F	614514
002021F	621248
002022F	656992
002023F	618371
002024F	617627
002025F	600602
002027F	617593
002028F	617275
002029F	617364
002030F	509682
002031F	612469
002032F	620266
002033F	611696
002034F	612638
002035F	624602
002036F	614218
002037F	645542
002039F	603314
002040F	615340
002041F	615296
002042F	615167
002043F	614916
002044F	614093
002045F	610251
002046F	594428
002047F	615935
002048F	617564
002049F	607363
002050F	597569
002051F	607687
002052F	601164
002053F	610168
002054F	611428
002055F	583946
002056F	607175
002057F	612361
002058F	608725
002059F	612840
002060F	612225
002061F	606718
002062F	597552
002063F	611100
002064F	526579
002065F	606560
002066F	612412
002067F	610918
002068F	611935
002069F	608510
002070F	607779
002071F	593456
002072F	603967
002073F	598837
002074F	625899
002075F	608240
002076F	610949
002077F	598040
002078F	606527
002079F	604442
002081F	604131
002083F	613858
002084F	607473
002085F	597153
002086F	606999
002087F	606931
002088F	600947
002089F	592029
002090F	606779
002091F	623053
002092F	600700
002093F	626603
002094F	606447
002095F	556080
002096F	600117
002097F	605249
002098F	604392
002099F	618557
002100F	602869
002101F	604629
002102F	605016
002103F	599302
002104F	606404
002105F	610803
002107F	603579
002108F	616886
002109F	603052
002110F	160434
002111F	594283
002112F	607843
002113F	599949
002114F	606032
002115F	587942
002116F	602863
002117F	586594
002118F	601403
002119F	557683
002120F	597829
002121F	599034
002122F	600227
002123F	601976
002124F	597699
002125F	593400
002126F	599731
002127F	591998
002128F	591243
002129F	596240
002130F	600924
002131F	593129
002132F	599394
002134F	599446
002135F	587591
002136F	594501
002139F	599163
002140F	597661
002141F	594614
002142F	615735
002143F	595463
002144F	593838
002145F	597395
002146F	594527
002148F	599042
002149F	595214
002150F	589414
002151F	585876
002153F	586904
002154F	597442
002155F	594348
002156F	593494
002157F	598572
002158F	593499
002159F	592897
002161F	592306
002162F	592970
002163F	591277
002164F	591987
002165F	593445
002166F	591016
002167F	584620
002168F	591660
002169F	570597
002171F	592299
002172F	585471
002173F	589247
002174F	585183
002175F	583416
002176F	590628
002177F	578370
002179F	599280
002180F	585043
002181F	619808
002182F	588981
002183F	534205
002184F	590695
002185F	588752
002186F	584047
002187F	589173
002188F	120024
002189F	584363
002190F	583737
002191F	229455
002192F	590096
002193F	401901
002194F	587676
002195F	587948
002196F	587085
002197F	584376
002199F	589462
002200F	575567
002202F	586862
002203F	596125
002205F	586807
002206F	561695
002207F	592587
002208F	582215
002209F	580327
002211F	588030
002212F	584920
002214F	574158
002215F	599659
002216F	584092
002217F	584007
002218F	591725
002220F	582940
002221F	574271
002222F	583160
002223F	583361
002224F	670508
002225F	585093
002226F	582580
002227F	583050
002228F	447977
002229F	575172
002230F	578169
002231F	582145
002232F	580409
002233F	580163
002234F	573152
002235F	580704
002236F	541867
002237F	580044
002238F	580557
002239F	580231
002240F	568032
002241F	574040
002243F	587793
002245F	562063
002246F	578237
002247F	578299
002248F	602769
002249F	563921
002250F	570700
002251F	564491
002252F	189167
002253F	577701
002254F	568679
002255F	568993
002256F	701277
002257F	569177
002258F	576140
002259F	578091
002260F	581498
002261F	578640
002262F	578013
002263F	574246
002264F	575618
002266F	581830
002268F	573466
002269F	563463
002270F	574777
002271F	574265
002273F	574798
002274F	579587
002275F	572362
002276F	551205
002277F	575496
002278F	568822
002279F	570706
002280F	572399
002281F	559180
002282F	560130
002283F	571697
002284F	571781
002286F	573815
002287F	551075
002288F	568415
002289F	568268
002290F	570270
002291F	570475
002292F	569920
002293F	566939
002294F	568569
002295F	542612
002296F	568919
002297F	568870
002298F	570788
002299F	561082
002300F	563874
002301F	567740
002302F	563703
002303F	568003
002304F	555298
002305F	567420
002306F	508797
002308F	554244
002309F	566241
002310F	564536
002311F	562767
002312F	564911
002313F	568755
002315F	553879
002316F	565750
002317F	561135
002318F	565292
002319F	563780
002321F	556615
002322F	564900
002323F	559389
002324F	562386
002325F	493837
002326F	563733
002327F	563875
002328F	564016
002330F	565376
002331F	563312
002332F	567950
002333F	563952
002335F	562266
002336F	562666
002339F	178797
002341F	562071
002343F	571407
002344F	550999
002345F	547957
002346F	553838
002347F	564653
002348F	563486
002349F	563818
002350F	547798
002351F	559699
002352F	566917
002353F	560519
002354F	219539
002355F	544513
002356F	532983
002358F	553799
002359F	558985
002361F	550128
002362F	558764
002363F	585719
002364F	555518
002365F	559616
002366F	563429
002367F	560004
002368F	559630
002369F	531290
002370F	556605
002371F	163300
002372F	578632
002373F	558574
002374F	553006
002375F	537804
002376F	561976
002377F	556365
002378F	549968
002379F	550855
002381F	557035
002382F	547752
002383F	556332
002384F	557538
002385F	562511
002386F	553558
002387F	556535
002388F	554508
002389F	551702
002390F	551270
002391F	556531
002392F	52272
002393F	555568
002395F	557619
002396F	555450
002397F	567035
002398F	552439
002399F	542734
002400F	555127
002401F	554924
002402F	557683
002403F	553641
002405F	550307
002406F	560826
002407F	553281
002408F	553181
002409F	556256
002410F	548255
002411F	551486
002412F	546234
002413F	551387
002414F	542434
002415F	538511
002416F	551896
002417F	543906
002418F	551080
002419F	550492
002420F	537919
002421F	550258
002422F	530095
002423F	550462
002424F	550773
002425F	552288
002426F	550114
002427F	554237
002428F	549457
002429F	547729
002430F	550739
002431F	544757
002432F	546096
002433F	549675
002435F	549262
002436F	546329
002437F	550065
002438F	543299
002439F	541617
002440F	536312
002441F	527765
002442F	544400
002443F	543508
002444F	548348
002445F	536773
002446F	548432
002447F	541690
002449F	530843
002450F	547168
002451F	548031
002453F	547701
002454F	551743
002455F	543450
002456F	554083
002457F	547872
002458F	549092
002459F	543296
002460F	551988
002461F	546566
002462F	541056
002463F	518237
002464F	539520
002465F	523956
002466F	546059
002467F	545842
002468F	545463
002469F	93537
002471F	545381
002472F	550081
002473F	542451
002474F	544650
002475F	544824
002476F	541379
002477F	532596
002478F	546826
002480F	543119
002481F	540058
002482F	542606
002483F	540079
002484F	540689
002485F	542570
002486F	538429
002487F	538466
002488F	541917
002489F	541763
002491F	540223
002492F	541836
002493F	526798
002494F	542101
002495F	536858
002496F	540764
002497F	545447
002498F	541053
002499F	541073
002500F	552311
002501F	540544
002502F	533657
002503F	542187
002504F	508498
002506F	533055
002507F	467009
002508F	541474
002511F	369057
002512F	539173
002513F	547667
002514F	539805
002515F	261483
002516F	530645
002517F	538442
002518F	526337
002519F	531026
002520F	510310
002521F	540568
002522F	530222
002523F	532849
002524F	537704
002526F	537582
002527F	520652
002528F	536985
002529F	536945
002530F	537546
002531F	526209
002532F	76845
002533F	529702
002534F	536576
002535F	536294
002536F	531692
002537F	538488
002538F	536083
002539F	527976
002540F	535600
002541F	532338
002543F	527172
002544F	534156
002545F	534478
002547F	546543
002548F	534375
002549F	523995
002550F	533932
002552F	535810
002553F	539110
002554F	533114
002555F	526841
002556F	572786
002557F	533400
002558F	527129
002560F	527855
002561F	532250
002563F	513871
002564F	532122
002565F	538099
002566F	531432
002568F	530366
002569F	529782
002570F	904110
002571F	539351
002572F	530328
002573F	528143
002574F	550781
002576F	529283
002577F	532916
002578F	529679
002579F	520019
002580F	517223
002581F	529449
002582F	537286
002583F	529068
002584F	529414
002585F	529074
002586F	522748
002587F	534410
002588F	532557
002589F	528220
002590F	547781
002592F	570043
002593F	527110
002594F	527917
002595F	521302
002596F	526989
002597F	524371
002599F	525929
002600F	521872
002601F	523102
002602F	512946
002603F	526499
002604F	528759
002605F	522642
002606F	525852
002607F	53391
002608F	524622
002609F	525931
002610F	523191
002613F	524352
002614F	500476
002615F	523888
002616F	229165
002617F	517862
002618F	524074
002620F	520132
002621F	507760
002622F	522566
002623F	523001
002625F	522275
002626F	519414
002627F	520455
002628F	513206
002629F	518430
002630F	531740
002631F	520017
002633F	522673
002634F	531773
002635F	522085
002636F	514379
002637F	521497
002638F	520650
002639F	521772
002641F	521309
002642F	521335
002643F	511998
002644F	516135
002645F	502929
002646F	521164
002647F	317353
002648F	520494
002649F	463446
002651F	512049
002652F	519501
002653F	518906
002654F	519040
002655F	519593
002656F	521566
002657F	518210
002658F	505003
002659F	518548
002660F	522767
002661F	522722
002662F	518540
002663F	526229
002664F	517886
002665F	508481
002666F	515042
002667F	517199
002668F	506249
002669F	515598
002670F	517306
002671F	517304
002672F	517113
002673F	517023
002675F	554316
002676F	514829
002677F	516039
002678F	516756
002679F	515596
002680F	503571
002681F	505960
002682F	516716
002683F	509612
002684F	509460
002685F	520592
002686F	520465
002687F	515791
002688F	515471
002689F	515562
002690F	517071
002691F	516095
002692F	515748
002693F	512975
002694F	510103
002695F	511053
002696F	515380
002698F	502256
002699F	519459
002700F	512430
002701F	514130
002702F	513929
002704F	512710
002705F	513438
002706F	513193
002707F	513521
002708F	513224
002709F	501261
002710F	513411
002711F	509338
002712F	513497
002713F	512520
002714F	512444
002715F	512221
002716F	511604
002718F	520108
002720F	511756
002721F	511477
002722F	499161
002723F	511744
002726F	509168
002728F	515858
002729F	510330
002730F	508741
002731F	510672
002732F	509874
002733F	499626
002735F	509559
002736F	515538
002737F	505076
002738F	510103
002739F	508458
002740F	508656
002741F	504573
002742F	508273
002743F	503583
002744F	507761
002745F	508921
002746F	585057
002747F	506952
002748F	511970
002749F	504346
002750F	507597
002751F	507080
002752F	508954
002753F	503068
002754F	507380
002755F	206625
002756F	510407
002757F	512516
002758F	507307
002759F	507411
002760F	513476
002761F	506265
002762F	494251
002763F	506728
002764F	498295
002765F	506511
002766F	500205
002767F	511897
002768F	506719
002769F	509430
002770F	497613
002771F	509187
002772F	502031
002773F	505443
002774F	505771
002775F	505571
002776F	495249
002777F	504852
002778F	504559
002779F	504316
002780F	504490
002781F	21583
002782F	497384
002783F	498878
002784F	503670
002785F	495935
002786F	502277
002787F	499964
002789F	503827
002790F	503279
002791F	502651
002792F	503026
002793F	493724
002794F	497930
002795F	500376
002796F	483255
002797F	504076
002798F	498152
002799F	502217
002800F	502485
002801F	501740
002803F	501340
002804F	493469
002808F	501933
002809F	506874
002811F	493091
002813F	505762
002814F	471273
002816F	498271
002817F	493587
002820F	497693
002821F	573646
002823F	500592
002824F	491235
002825F	500115
002826F	498564
002827F	494721
002828F	502790
002829F	494338
002830F	491964
002831F	499695
002832F	501013
002833F	502207
002834F	496632
002835F	505663
002836F	496948
002837F	492580
002838F	496021
002839F	494125
002840F	498196
002842F	488914
002843F	460421
002844F	495030
002846F	491875
002847F	497586
002848F	489324
002849F	496280
002850F	488969
002851F	493648
002852F	494202
002853F	496639
002854F	486742
002855F	501687
002856F	488715
002857F	496495
002858F	471830
002859F	495731
002860F	502285
002861F	495693
002862F	495084
002863F	494403
002864F	495927
002865F	499949
002866F	493762
002867F	498612
002868F	504696
002869F	494773
002870F	488276
002871F	493780
002872F	488983
002873F	485423
002874F	501278
002875F	494225
002876F	491464
002877F	501866
002878F	492919
002879F	492771
002880F	493414
002881F	485047
002882F	492810
002883F	470649
002884F	493043
002885F	482261
002887F	517093
002889F	495167
002890F	491443
002891F	486065
002892F	490518
002893F	480279
002894F	490615
002895F	480041
002896F	485791
002897F	489827
002898F	491021
002899F	491434
002900F	491105
002901F	490495
002902F	483719
002903F	482116
002905F	491031
002907F	492792
002908F	488945
002909F	489031
002910F	486603
002911F	472295
002912F	494391
002913F	488560
002914F	490626
002915F	484307
002916F	477515
002917F	487438
002918F	492006
002919F	487193
002920F	487091
002921F	490010
002922F	486409
002923F	488017
002924F	487809
002925F	463217
002926F	485633
002927F	483149
002928F	44746
002929F	483703
002930F	473629
002931F	486570
002932F	486091
002934F	502035
002935F	484750
002936F	484034
002937F	473135
002938F	486581
002939F	486593
002940F	480023
002941F	485424
002942F	486355
002943F	485395
002945F	484374
002946F	485025
002947F	484512
002948F	484432
002949F	484819
002950F	486525
002951F	476306
002952F	483704
002954F	492195
002955F	480600
002956F	492358
002957F	476622
002958F	486527
002959F	483823
002960F	482465
002962F	463931
002963F	482241
002964F	482356
002965F	482318
002966F	479968
002967F	455277
002968F	480048
002969F	485445
002970F	464473
002971F	482147
002972F	478609
002973F	465818
002975F	482970
002976F	482516
002977F	481365
002978F	481797
002979F	480855
002980F	481532
002982F	474958
002983F	482313
002984F	482235
002985F	477037
002986F	230170
002987F	480002
002988F	480216
002989F	479986
002990F	482586
002991F	479665
002992F	476777
002993F	473862
002994F	477724
002995F	470707
002996F	479157
002997F	478812
002998F	479152
002999F	473840
003000F	482151
003001F	478973
003002F	477764
003003F	470925
003004F	477778
003005F	477561
003006F	475730
003007F	466609
003008F	491091
003009F	477277
003010F	477653
003011F	477343
003012F	480761
003013F	477280
003015F	474921
003016F	469587
003017F	477914
003018F	476080
003019F	477417
003020F	69826
003022F	472707
003023F	475023
003025F	476105
003026F	475231
003027F	474367
003028F	476409
003029F	475256
003031F	460066
003032F	478115
003033F	473232
003034F	471219
003035F	474240
003036F	468873
003037F	466563
003038F	475017
003039F	477473
003040F	472604
003041F	465006
003042F	473165
003043F	465817
003044F	473494
003045F	468355
003046F	471240
003048F	472989
003049F	477232
003051F	472445
003054F	472365
003055F	468892
003056F	472362
003057F	468885
003058F	472284
003059F	471751
003060F	472124
003061F	473290
003062F	471940
003063F	347357
003064F	22760
003065F	466859
003066F	470557
003069F	469156
003070F	470743
003071F	470402
003072F	471520
003073F	469683
003074F	468248
003075F	469988
003076F	466324
003077F	469931
003078F	462573
003079F	470432
003080F	464760
003081F	466333
003082F	471435
003083F	465272
003084F	464050
003085F	465279
003086F	467797
003087F	458266
003088F	467383
003090F	461851
003091F	453862
003092F	472230
003093F	467090
003094F	450551
003095F	469458
003096F	468755
003098F	467451
003099F	466841
003100F	463062
003101F	466659
003102F	469144
003103F	461243
003105F	469487
003106F	465722
003107F	467118
003109F	466022
003110F	445320
003112F	464731
003113F	465637
003114F	462481
003115F	463655
003116F	456659
003117F	465607
003118F	141790
003119F	466415
003120F	464610
003121F	463971
003122F	463819
003123F	463907
003124F	477932
003125F	463658
003126F	448939
003127F	463560
003128F	463354
003129F	461334
003131F	462189
003132F	454039
003133F	458802
003135F	42997
003136F	469660
003137F	462894
003138F	462488
003139F	462008
003140F	461910
003141F	460375
003142F	465632
003143F	460687
003145F	460884
003146F	459930
003147F	459594
003148F	461930
003150F	450687
003151F	449851
003152F	461092
003153F	461464
003155F	448530
003156F	459047
003157F	459053
003158F	458979
003159F	455148
003160F	451261
003161F	452920
003162F	458828
003163F	459035
003164F	460492
003165F	457916
003166F	451037
003167F	455207
003168F	463184
003169F	454785
003170F	457837
003171F	428723
003172F	458232
003173F	440841
003174F	456984
003175F	460492
003176F	452464
003177F	460644
003178F	435905
003179F	472028
003180F	454902
003181F	461198
003182F	457197
003184F	454344
003185F	455329
003186F	461825
003187F	456470
003188F	449716
003189F	456134
003190F	456346
003192F	448783
003193F	454596
003194F	445986
003197F	454849
003198F	464831
003199F	455087
003200F	436073
003201F	454248
003203F	451022
003204F	452459
003205F	454526
003206F	453451
003207F	452410
003208F	453747
003209F	456032
003210F	453919
003211F	453328
003212F	453390
003213F	453470
003214F	445245
003215F	452452
003216F	285875
003217F	458122
003218F	449310
003219F	453387
003220F	452691
003221F	492166
003222F	402575
003223F	450160
003224F	452446
003225F	452403
003226F	451971
003227F	446154
003228F	447167
003229F	451125
003230F	451571
003231F	451402
003232F	451268
003233F	451563
003234F	444442
003235F	451345
003236F	451295
003238F	450721
003239F	446033
003241F	449610
003242F	449118
003243F	451493
003244F	444622
003246F	445904
003247F	443921
003249F	443912
003250F	453241
003251F	439359
003252F	450632
003253F	444445
003254F	449028
003255F	445212
003256F	456039
003258F	447995
003259F	434464
003260F	446993
003261F	448064
003262F	453402
003263F	444784
003264F	447268
003265F	447544
003266F	446749
003267F	447222
003268F	444945
003269F	446838
003270F	446068
003271F	444543
003272F	441636
003273F	446026
003274F	436568
003275F	445664
003276F	451199
003277F	445315
003278F	445115
003279F	437561
003280F	444695
003281F	448176
003282F	444612
003283F	448032
003284F	434690
003285F	444592
003286F	438200
003287F	443792
003288F	444632
003290F	443658
003292F	443959
003293F	443720
003294F	434344
003295F	438419
003296F	434899
003297F	442827
003298F	442798
003299F	444425
003300F	428217
003302F	434290
003303F	439914
003305F	442537
003306F	444259
003307F	432506
003308F	449834
003309F	432675
003310F	432931
003311F	442004
003312F	450709
003313F	442613
003314F	441963
003315F	442642
003317F	441749
003318F	439225
003319F	441297
003320F	428531
003321F	422317
003322F	441070
003323F	440470
003324F	99656
003325F	440300
003326F	442858
003327F	440517
003328F	427319
003329F	433448
003330F	159120
003331F	439794
003332F	435261
003333F	434192
003334F	440112
003335F	440601
003336F	427065
003337F	441977
003338F	438413
003339F	432094
003340F	438501
003341F	441805
003342F	440489
003343F	430416
003344F	438053
003345F	436925
003346F	437344
003348F	441156
003349F	433332
003350F	437547
003351F	436876
003352F	250057
003353F	431927
003355F	436274
003356F	428992
003357F	435893
003358F	442124
003359F	435392
003360F	434694
003362F	434953
003363F	422434
003364F	434259
003366F	434414
003367F	29314
003368F	436006
003369F	461616
003370F	427925
003371F	443130
003372F	433918
003373F	440368
003374F	433813
003375F	433312
003376F	433901
003378F	433303
003379F	433716
003380F	433422
003381F	425778
003382F	423216
003383F	432762
003384F	425086
003385F	430827
003386F	432487
003387F	422096
003388F	432274
003389F	418791
003390F	428438
003391F	431717
003392F	432049
003394F	431933
003395F	353070
003396F	431854
003397F	431729
003398F	421683
003399F	431160
003400F	424863
003401F	413799
003402F	430957
003403F	431076
003404F	430028
003407F	389034
003408F	430122
003409F	429894
003411F	458255
003413F	429612
003414F	429779
003415F	419157
003416F	427374
003417F	425820
003418F	429167
003419F	429359
003421F	429281
003422F	429175
003425F	429960
003426F	425534
003428F	419739
003429F	425389
003430F	422763
003431F	438734
003432F	433038
003433F	428337
003434F	427460
003435F	428389
003437F	413866
003438F	422449
003439F	428660
003440F	424946
003441F	426345
003442F	428174
003443F	425787
003444F	426141
003445F	426092
003446F	425466
003447F	425474
003448F	426667
003449F	426335
003450F	424106
003451F	427212
003452F	435380
003454F	424570
003456F	424872
003457F	425233
003458F	424599
003459F	424373
003461F	419700
003462F	424295
003463F	423557
003464F	422087
003465F	419635
003466F	423961
003467F	413189
003468F	423290
003469F	431874
003470F	418509
003471F	416871
003472F	423338
003473F	422413
003474F	423246
003475F	420844
003476F	426025
003478F	422660
003479F	421705
003480F	425335
003481F	419907
003482F	422464
003483F	421323
003484F	421731
003485F	422318
003486F	420512
003487F	430211
003488F	421516
003489F	424415
003490F	424434
003491F	410035
003492F	421508
003493F	421524
003494F	412081
003495F	420570
003496F	420172
003497F	409160
003499F	420403
003500F	420594
003502F	417457
003503F	419926
003504F	415098
003505F	411937
003506F	424644
003507F	416536
003508F	398080
003509F	419241
003510F	420670
003511F	409580
003512F	417982
003513F	419111
003514F	415508
003515F	413483
003516F	420897
003517F	427590
003519F	416684
003520F	427547
003521F	426502
003523F	418758
003524F	91259
003525F	417920
003528F	419172
003529F	415373
003530F	417168
003531F	418043
003532F	412375
003533F	417229
003534F	411851
003535F	420044
003536F	417270
003537F	416759
003538F	414603
003539F	416001
003540F	410820
003541F	406091
003543F	401283
003545F	416175
003546F	415927
003547F	416160
003548F	416046
003549F	401520
003550F	415891
003551F	415309
003552F	421172
003553F	415138
003554F	400947
003555F	415149
003557F	233572
003559F	413860
003560F	410777
003561F	417177
003562F	410809
003563F	405322
003564F	413697
003565F	418019
003566F	414380
003567F	407950
003568F	420507
003569F	408878
003570F	410086
003571F	413334
003572F	406729
003573F	412834
003574F	411605
003575F	402572
003576F	412989
003577F	413769
003579F	412875
003580F	417499
003581F	416668
003582F	408755
003583F	419529
003584F	412047
003585F	398096
003586F	412221
003587F	412271
003588F	384153
003589F	426989
003591F	409260
003592F	415498
003593F	411807
003595F	314573
003596F	409862
003597F	401619
003598F	415996
003599F	409793
003600F	410019
003601F	409930
003602F	412783
003603F	409618
003604F	410379
003606F	410017
003607F	409699
003608F	409527
003609F	400551
003610F	409769
003611F	409293
003612F	409517
003614F	408616
003615F	401415
003616F	404837
003619F	404545
003620F	403220
003621F	409226
003622F	408704
003624F	408338
003625F	401676
003627F	421705
003628F	417308
003629F	410293
003630F	407733
003632F	394075
003633F	424987
003634F	407154
003635F	402342
003637F	402243
003638F	407131
003639F	403785
003640F	407121
003641F	410362
003644F	417237
003645F	407873
003646F	404347
003647F	406099
003648F	405278
003650F	405357
003651F	405834
003652F	405962
003653F	405605
003654F	408611
003655F	405212
003657F	398778
003658F	418557
003659F	405357
003660F	404907
003661F	409521
003662F	405062
003663F	395305
003664F	405952
003665F	404954
003666F	407476
003667F	404902
003668F	404718
003669F	404700
003670F	404067
003671F	404803
003672F	414478
003674F	395592
003675F	403815
003676F	404000
003677F	346962
003679F	387157
003682F	405427
003683F	403486
003684F	403369
003685F	401435
003686F	403441
003687F	403043
003688F	403509
003689F	403735
003690F	402705
003691F	403353
003692F	403355
003693F	402617
003695F	404011
003696F	400415
003697F	405182
003698F	398137
003699F	404526
003700F	402866
003701F	405813
003702F	402260
003703F	402095
003704F	400309
003706F	401600
003707F	405506
003708F	391767
003709F	401804
003710F	401648
003711F	401757
003712F	392123
003713F	401064
003714F	392699
003715F	381922
003716F	401346
003717F	400937
003718F	397983
003719F	349694
003720F	417103
003721F	390817
003722F	401029
003723F	397835
003724F	400106
003725F	400048
003726F	400049
003727F	396098
003728F	395658
003731F	399568
003732F	399574
003733F	376161
003734F	399827
003737F	409525
003738F	399116
003739F	398653
003740F	398924
003741F	398782
003742F	394058
003744F	397758
003745F	397458
003747F	397886
003748F	391072
003750F	401339
003752F	393704
003753F	387819
003754F	397255
003755F	397315
003756F	397220
003757F	399388
003759F	396710
003760F	398892
003761F	395303
003762F	397246
003763F	392707
003764F	385241
003765F	396209
003767F	396010
003768F	390787
003770F	392006
003771F	394166
003772F	384951
003773F	392501
003774F	387474
003775F	393755
003776F	395285
003777F	380947
003779F	395204
003780F	394909
003781F	394055
003782F	395435
003784F	386418
003785F	389767
003788F	388951
003789F	386583
003790F	393851
003791F	394119
003792F	392529
003793F	393178
003794F	395025
003795F	392927
003796F	395535
003797F	392954
003798F	395664
003800F	400780
003801F	395939
003805F	395674
003806F	383867
003807F	392160
003808F	388599
003809F	395216
003811F	390627
003812F	391682
003813F	385409
003814F	391959
003815F	391784
003816F	399338
003818F	388667
003819F	391231
003820F	390095
003821F	390784
003822F	390704
003823F	390682
003824F	390838
003825F	391173
003826F	391084
003827F	378300
003828F	392963
003829F	392915
003830F	388078
003831F	390120
003832F	394599
003833F	389899
003834F	383876
003835F	389556
003836F	389884
003837F	390098
003838F	389364
003840F	379758
003841F	389028
003842F	388563
003843F	408179
003844F	378739
003845F	388977
003846F	389245
003847F	388737
003848F	385854
003849F	387954
003850F	384443
003852F	344361
003853F	168139
003854F	388423
003855F	388577
003856F	387944
003857F	390215
003858F	388336
003859F	387824
003861F	386886
003862F	268226
003863F	386910
003864F	386835
003865F	386948
003869F	379926
003870F	379787
003872F	386579
003873F	392273
003874F	387100
003875F	385792
003876F	386462
003877F	394662
003878F	385777
003882F	385778
003883F	385795
003884F	385982
003885F	385670
003887F	385230
003888F	387571
003890F	384968
003892F	385518
003893F	386889
003894F	385836
003895F	382449
003896F	385166
003897F	379949
003899F	382957
003900F	389608
003901F	384939
003902F	384300
003903F	384760
003905F	383862
003906F	384383
003907F	380803
003908F	386769
003909F	387658
003910F	338255
003913F	381945
003914F	383643
003915F	381112
003916F	369600
003917F	375275
003918F	378882
003919F	382362
003920F	379576
003921F	382881
003922F	383524
003923F	379116
003924F	382281
003925F	382712
003926F	382622
003928F	379336
003929F	381665
003930F	378832
003932F	378061
003933F	379086
003934F	381521
003935F	376560
003936F	381276
003938F	380887
003939F	380274
003940F	378125
003942F	378048
003943F	380015
003944F	379394
003947F	380441
003948F	379924
003949F	379885
003950F	389346
003951F	377146
003953F	380631
003956F	380099
003959F	375182
003960F	378485
003961F	377256
003963F	378724
003964F	370716
003965F	383267
003966F	382905
003967F	376647
003968F	378281
003969F	376788
003970F	369847
003971F	377959
003972F	378716
003975F	377038
003976F	375995
003977F	376821
003978F	369494
003979F	381195
003980F	380331
003981F	375410
003982F	370482
003983F	376483
003984F	375697
003985F	376427
003986F	368435
003988F	375519
003989F	372742
003991F	375399
003994F	375276
003995F	446090
003996F	376499
003997F	374904
003998F	375021
003999F	374880
004000F	373996
004001F	375092
004002F	373887
004003F	374197
004004F	380074
004005F	374167
004006F	374187
004007F	373827
004008F	373981
004009F	364593
004010F	374208
004011F	370386
004012F	373594
004013F	371631
004014F	351581
004016F	377994
004017F	424350
004018F	373521
004019F	373449
004020F	373657
004021F	356471
004022F	375962
004023F	370828
004024F	366957
004025F	362947
004026F	370751
004028F	375800
004029F	372618
004030F	374935
004031F	372435
004032F	368589
004034F	372242
004035F	376353
004036F	372029
004038F	371917
004039F	384871
004040F	371517
004041F	370384
004042F	371612
004043F	371632
004044F	373134
004046F	370937
004047F	368387
004049F	370771
004050F	332093
004051F	370848
004052F	370954
004053F	370568
004054F	370455
004055F	371121
004056F	370599
004057F	370738
004058F	37575
004059F	370744
004060F	370304
004061F	362599
004062F	369687
004063F	369860
004068F	369454
004069F	368765
004070F	374472
004072F	369232
004073F	369098
004075F	370149
004077F	368827
004079F	368471
004080F	313007
004083F	367762
004084F	368191
004085F	368069
004086F	364203
004087F	405801
004088F	364480
004090F	355006
004091F	364172
004092F	360132
004093F	371020
004094F	362791
004095F	363312
004096F	364169
004097F	366661
004098F	360643
004099F	365525
004100F	363003
004101F	354566
004102F	365457
004103F	361086
004104F	366088
004106F	366466
004107F	366179
004108F	365223
004110F	366060
004111F	359354
004112F	365798
004113F	376785
004114F	365528
004115F	367846
004117F	362440
004118F	365988
004119F	365377
004120F	355058
004121F	357727
004122F	369006
004123F	356949
004124F	365073
004125F	365003
004126F	364934
004127F	363941
004128F	364732
004130F	362494
004131F	364384
004132F	343851
004133F	362517
004134F	357920
004135F	173861
004136F	361880
004137F	364160
004138F	354455
004139F	364108
004140F	369208
004141F	363470
004142F	364040
004143F	363569
004144F	364005
004145F	358613
004146F	363288
004149F	370052
004150F	363006
004152F	363732
004153F	363243
004154F	351694
004155F	359289
004156F	363080
004157F	363020
004158F	354667
004159F	360534
004160F	355830
004161F	356554
004162F	362355
004163F	366065
004164F	362395
004165F	361181
004166F	361952
004167F	356921
004168F	361835
004169F	359720
004171F	362150
004172F	361479
004173F	353600
004174F	356798
004175F	361356
004177F	361189
004178F	360832
004180F	360791
004181F	360601
004182F	360385
004183F	358161
004184F	368095
004185F	362775
004187F	359476
004191F	363085
004192F	359131
004193F	359797
004194F	361038
004195F	368888
004196F	359045
004197F	347303
004198F	358898
004199F	359106
004200F	364279
004201F	359047
004202F	360338
004203F	342404
004204F	358083
004205F	358485
004206F	358976
004207F	358592
004208F	358775
004211F	358794
004212F	365983
004213F	358982
004214F	359113
004215F	354283
004217F	364677
004220F	358332
004221F	357745
004222F	357971
004223F	351267
004224F	351373
004225F	348423
004226F	353250
004228F	353648
004229F	357376
004230F	357753
004232F	355332
004233F	357346
004235F	358003
004236F	353683
004237F	351795
004239F	356560
004240F	356570
004243F	355020
004244F	346353
004245F	354694
004246F	359966
004247F	355965
