cascade_002442F_kmer_pairs.tsv,3
cascade_002443F_kmer_pairs.tsv,1
cascade_002445F_kmer_pairs.tsv,1
cascade_002444F_kmer_pairs.tsv,1
cascade_002447F_kmer_pairs.tsv,0
cascade_002446F_kmer_pairs.tsv,2
cascade_002469F_kmer_pairs.tsv,0
cascade_002439F_kmer_pairs.tsv,3
cascade_002438F_kmer_pairs.tsv,2
cascade_002449F_kmer_pairs.tsv,2
cascade_002450F_kmer_pairs.tsv,6
cascade_002453F_kmer_pairs.tsv,2
cascade_002451F_kmer_pairs.tsv,4
cascade_002455F_kmer_pairs.tsv,1
cascade_002454F_kmer_pairs.tsv,3
cascade_002459F_kmer_pairs.tsv,1
cascade_002458F_kmer_pairs.tsv,8
cascade_002461F_kmer_pairs.tsv,2
cascade_002460F_kmer_pairs.tsv,0
cascade_002463F_kmer_pairs.tsv,0
cascade_002462F_kmer_pairs.tsv,0
cascade_002457F_kmer_pairs.tsv,1
cascade_002456F_kmer_pairs.tsv,1
cascade_002466F_kmer_pairs.tsv,1
cascade_002467F_kmer_pairs.tsv,3
cascade_002468F_kmer_pairs.tsv,2
cascade_002474F_kmer_pairs.tsv,0
cascade_002473F_kmer_pairs.tsv,5
cascade_002465F_kmer_pairs.tsv,2
cascade_002464F_kmer_pairs.tsv,0
cascade_002475F_kmer_pairs.tsv,0
cascade_002476F_kmer_pairs.tsv,1
cascade_002477F_kmer_pairs.tsv,2
cascade_002478F_kmer_pairs.tsv,0
cascade_002481F_kmer_pairs.tsv,0
cascade_002480F_kmer_pairs.tsv,2
cascade_002471F_kmer_pairs.tsv,1
cascade_002472F_kmer_pairs.tsv,4
cascade_002483F_kmer_pairs.tsv,0
cascade_002482F_kmer_pairs.tsv,0
cascade_002487F_kmer_pairs.tsv,2
cascade_002486F_kmer_pairs.tsv,0
cascade_002489F_kmer_pairs.tsv,4
cascade_002488F_kmer_pairs.tsv,8
cascade_002491F_kmer_pairs.tsv,1
cascade_002492F_kmer_pairs.tsv,0
cascade_002493F_kmer_pairs.tsv,2
cascade_002494F_kmer_pairs.tsv,0
cascade_002484F_kmer_pairs.tsv,0
cascade_002485F_kmer_pairs.tsv,1
cascade_002495F_kmer_pairs.tsv,0
cascade_002496F_kmer_pairs.tsv,2
cascade_002498F_kmer_pairs.tsv,0
cascade_002497F_kmer_pairs.tsv,0
cascade_002515F_kmer_pairs.tsv,0
cascade_002499F_kmer_pairs.tsv,3
cascade_002500F_kmer_pairs.tsv,5
cascade_002511F_kmer_pairs.tsv,0
cascade_002507F_kmer_pairs.tsv,0
cascade_002504F_kmer_pairs.tsv,4
cascade_002503F_kmer_pairs.tsv,4
cascade_002506F_kmer_pairs.tsv,0
cascade_002532F_kmer_pairs.tsv,2
cascade_002508F_kmer_pairs.tsv,2
cascade_002512F_kmer_pairs.tsv,0
cascade_002501F_kmer_pairs.tsv,2
cascade_002502F_kmer_pairs.tsv,0
cascade_002513F_kmer_pairs.tsv,1
cascade_002514F_kmer_pairs.tsv,2
cascade_002516F_kmer_pairs.tsv,2
cascade_002517F_kmer_pairs.tsv,0
cascade_002520F_kmer_pairs.tsv,0
cascade_002521F_kmer_pairs.tsv,1
cascade_002523F_kmer_pairs.tsv,3
cascade_002522F_kmer_pairs.tsv,1
cascade_002526F_kmer_pairs.tsv,1
cascade_002524F_kmer_pairs.tsv,0
cascade_002527F_kmer_pairs.tsv,3
cascade_002519F_kmer_pairs.tsv,1
cascade_002518F_kmer_pairs.tsv,1
cascade_002528F_kmer_pairs.tsv,2
cascade_002530F_kmer_pairs.tsv,6
cascade_002529F_kmer_pairs.tsv,0
cascade_002533F_kmer_pairs.tsv,2
cascade_002534F_kmer_pairs.tsv,3
cascade_002536F_kmer_pairs.tsv,1
cascade_002535F_kmer_pairs.tsv,2
cascade_002539F_kmer_pairs.tsv,1
cascade_002540F_kmer_pairs.tsv,0
cascade_002531F_kmer_pairs.tsv,2
cascade_002543F_kmer_pairs.tsv,3
cascade_002541F_kmer_pairs.tsv,3
cascade_002545F_kmer_pairs.tsv,5
cascade_002544F_kmer_pairs.tsv,1
cascade_002538F_kmer_pairs.tsv,0
cascade_002537F_kmer_pairs.tsv,0
cascade_002549F_kmer_pairs.tsv,3
cascade_002550F_kmer_pairs.tsv,5
cascade_002552F_kmer_pairs.tsv,0
cascade_002553F_kmer_pairs.tsv,0
cascade_002555F_kmer_pairs.tsv,0
cascade_002554F_kmer_pairs.tsv,1
cascade_002557F_kmer_pairs.tsv,6
cascade_002556F_kmer_pairs.tsv,3
cascade_002548F_kmer_pairs.tsv,1
cascade_002560F_kmer_pairs.tsv,0
cascade_002547F_kmer_pairs.tsv,0
cascade_002558F_kmer_pairs.tsv,0
cascade_002563F_kmer_pairs.tsv,0
cascade_002561F_kmer_pairs.tsv,0
cascade_002568F_kmer_pairs.tsv,1
cascade_002566F_kmer_pairs.tsv,1
cascade_002569F_kmer_pairs.tsv,0
cascade_002572F_kmer_pairs.tsv,1
cascade_002573F_kmer_pairs.tsv,3
cascade_002574F_kmer_pairs.tsv,0
cascade_002564F_kmer_pairs.tsv,0
cascade_002565F_kmer_pairs.tsv,0
cascade_002577F_kmer_pairs.tsv,2
cascade_002576F_kmer_pairs.tsv,1
cascade_002579F_kmer_pairs.tsv,6
cascade_002580F_kmer_pairs.tsv,3
cascade_002581F_kmer_pairs.tsv,3
cascade_002571F_kmer_pairs.tsv,0
cascade_002583F_kmer_pairs.tsv,1
cascade_002607F_kmer_pairs.tsv,1
cascade_002582F_kmer_pairs.tsv,0
cascade_002586F_kmer_pairs.tsv,2
cascade_002587F_kmer_pairs.tsv,2
cascade_002578F_kmer_pairs.tsv,1
cascade_002570F_kmer_pairs.tsv,2
cascade_002589F_kmer_pairs.tsv,0
cascade_002588F_kmer_pairs.tsv,1
cascade_002590F_kmer_pairs.tsv,0
cascade_002593F_kmer_pairs.tsv,0
cascade_002594F_kmer_pairs.tsv,4
cascade_002592F_kmer_pairs.tsv,1
cascade_002584F_kmer_pairs.tsv,4
cascade_002585F_kmer_pairs.tsv,1
cascade_002597F_kmer_pairs.tsv,2
cascade_002599F_kmer_pairs.tsv,1
cascade_002601F_kmer_pairs.tsv,0
cascade_002600F_kmer_pairs.tsv,0
cascade_002602F_kmer_pairs.tsv,2
cascade_002603F_kmer_pairs.tsv,10
cascade_002605F_kmer_pairs.tsv,3
cascade_002616F_kmer_pairs.tsv,3
cascade_002596F_kmer_pairs.tsv,2
cascade_002604F_kmer_pairs.tsv,1
cascade_002595F_kmer_pairs.tsv,0
cascade_002606F_kmer_pairs.tsv,4
cascade_002610F_kmer_pairs.tsv,4
cascade_002613F_kmer_pairs.tsv,0
cascade_002614F_kmer_pairs.tsv,2
cascade_002615F_kmer_pairs.tsv,0
cascade_002617F_kmer_pairs.tsv,4
cascade_002620F_kmer_pairs.tsv,0
cascade_002618F_kmer_pairs.tsv,4
cascade_002609F_kmer_pairs.tsv,1
cascade_002608F_kmer_pairs.tsv,1
cascade_002621F_kmer_pairs.tsv,1
cascade_002622F_kmer_pairs.tsv,1
cascade_002625F_kmer_pairs.tsv,1
cascade_002623F_kmer_pairs.tsv,1
cascade_002626F_kmer_pairs.tsv,2
cascade_002627F_kmer_pairs.tsv,0
cascade_002628F_kmer_pairs.tsv,0
cascade_002629F_kmer_pairs.tsv,1
cascade_002631F_kmer_pairs.tsv,0
cascade_002630F_kmer_pairs.tsv,1
cascade_002636F_kmer_pairs.tsv,0
cascade_002635F_kmer_pairs.tsv,0
cascade_002647F_kmer_pairs.tsv,0
cascade_002637F_kmer_pairs.tsv,1
cascade_002638F_kmer_pairs.tsv,2
cascade_002639F_kmer_pairs.tsv,3
cascade_002641F_kmer_pairs.tsv,2
cascade_002643F_kmer_pairs.tsv,0
cascade_002642F_kmer_pairs.tsv,4
cascade_002633F_kmer_pairs.tsv,1
cascade_002634F_kmer_pairs.tsv,0
cascade_002649F_kmer_pairs.tsv,0
cascade_002646F_kmer_pairs.tsv,5
cascade_002648F_kmer_pairs.tsv,2
cascade_002651F_kmer_pairs.tsv,3
cascade_002653F_kmer_pairs.tsv,11
cascade_002652F_kmer_pairs.tsv,3
cascade_002645F_kmer_pairs.tsv,0
cascade_002655F_kmer_pairs.tsv,0
cascade_002644F_kmer_pairs.tsv,0
cascade_002654F_kmer_pairs.tsv,1
cascade_002658F_kmer_pairs.tsv,1
cascade_002659F_kmer_pairs.tsv,1
cascade_002660F_kmer_pairs.tsv,1
cascade_002661F_kmer_pairs.tsv,1
cascade_002662F_kmer_pairs.tsv,1
cascade_002663F_kmer_pairs.tsv,2
cascade_002657F_kmer_pairs.tsv,0
cascade_002656F_kmer_pairs.tsv,1
cascade_002666F_kmer_pairs.tsv,1
cascade_002667F_kmer_pairs.tsv,1
cascade_002668F_kmer_pairs.tsv,1
cascade_002669F_kmer_pairs.tsv,1
cascade_002670F_kmer_pairs.tsv,4
cascade_002671F_kmer_pairs.tsv,0
cascade_002673F_kmer_pairs.tsv,0
cascade_002672F_kmer_pairs.tsv,2
cascade_002665F_kmer_pairs.tsv,0
cascade_002664F_kmer_pairs.tsv,0
cascade_002676F_kmer_pairs.tsv,0
cascade_002675F_kmer_pairs.tsv,0
cascade_002680F_kmer_pairs.tsv,0
cascade_002679F_kmer_pairs.tsv,3
cascade_002681F_kmer_pairs.tsv,4
cascade_002682F_kmer_pairs.tsv,1
cascade_002684F_kmer_pairs.tsv,1
cascade_002683F_kmer_pairs.tsv,1
cascade_002678F_kmer_pairs.tsv,1
cascade_002677F_kmer_pairs.tsv,0
cascade_002688F_kmer_pairs.tsv,2
cascade_002687F_kmer_pairs.tsv,0
cascade_002690F_kmer_pairs.tsv,5
cascade_002689F_kmer_pairs.tsv,0
cascade_002691F_kmer_pairs.tsv,2
cascade_002692F_kmer_pairs.tsv,6
cascade_002694F_kmer_pairs.tsv,1
cascade_002693F_kmer_pairs.tsv,1
cascade_002685F_kmer_pairs.tsv,1
cascade_002686F_kmer_pairs.tsv,0
cascade_002695F_kmer_pairs.tsv,1
cascade_002696F_kmer_pairs.tsv,4
cascade_002701F_kmer_pairs.tsv,0
cascade_002700F_kmer_pairs.tsv,2
cascade_002704F_kmer_pairs.tsv,3
cascade_002702F_kmer_pairs.tsv,0
cascade_002706F_kmer_pairs.tsv,0
cascade_002705F_kmer_pairs.tsv,1
cascade_002708F_kmer_pairs.tsv,1
cascade_002707F_kmer_pairs.tsv,2
cascade_002698F_kmer_pairs.tsv,3
cascade_002699F_kmer_pairs.tsv,5
cascade_002711F_kmer_pairs.tsv,1
cascade_002712F_kmer_pairs.tsv,2
cascade_002714F_kmer_pairs.tsv,1
cascade_002713F_kmer_pairs.tsv,1
cascade_002716F_kmer_pairs.tsv,5
cascade_002715F_kmer_pairs.tsv,0
cascade_002709F_kmer_pairs.tsv,0
cascade_002720F_kmer_pairs.tsv,1
cascade_002718F_kmer_pairs.tsv,2
cascade_002710F_kmer_pairs.tsv,0
cascade_002722F_kmer_pairs.tsv,0
cascade_002721F_kmer_pairs.tsv,5
cascade_002729F_kmer_pairs.tsv,2
cascade_002728F_kmer_pairs.tsv,1
cascade_002731F_kmer_pairs.tsv,1
cascade_002730F_kmer_pairs.tsv,1
cascade_002735F_kmer_pairs.tsv,1
cascade_002736F_kmer_pairs.tsv,2
cascade_002723F_kmer_pairs.tsv,0
cascade_002726F_kmer_pairs.tsv,0
cascade_002737F_kmer_pairs.tsv,0
cascade_002738F_kmer_pairs.tsv,1
cascade_002740F_kmer_pairs.tsv,0
cascade_002739F_kmer_pairs.tsv,0
cascade_002741F_kmer_pairs.tsv,0
cascade_002742F_kmer_pairs.tsv,2
cascade_002755F_kmer_pairs.tsv,0
cascade_002733F_kmer_pairs.tsv,1
cascade_002732F_kmer_pairs.tsv,3
cascade_002743F_kmer_pairs.tsv,0
cascade_002744F_kmer_pairs.tsv,0
cascade_002745F_kmer_pairs.tsv,1
cascade_002746F_kmer_pairs.tsv,0
cascade_002749F_kmer_pairs.tsv,7
cascade_002750F_kmer_pairs.tsv,2
cascade_002751F_kmer_pairs.tsv,1
cascade_002752F_kmer_pairs.tsv,2
cascade_002753F_kmer_pairs.tsv,0
cascade_002754F_kmer_pairs.tsv,0
cascade_002756F_kmer_pairs.tsv,0
cascade_002747F_kmer_pairs.tsv,1
cascade_002748F_kmer_pairs.tsv,3
cascade_002781F_kmer_pairs.tsv,0
cascade_002759F_kmer_pairs.tsv,1
cascade_002760F_kmer_pairs.tsv,0
cascade_002762F_kmer_pairs.tsv,0
cascade_002761F_kmer_pairs.tsv,0
cascade_002764F_kmer_pairs.tsv,0
cascade_002763F_kmer_pairs.tsv,3
cascade_002765F_kmer_pairs.tsv,7
cascade_002766F_kmer_pairs.tsv,2
cascade_002757F_kmer_pairs.tsv,7
cascade_002758F_kmer_pairs.tsv,0
cascade_002768F_kmer_pairs.tsv,3
cascade_002767F_kmer_pairs.tsv,2
cascade_002770F_kmer_pairs.tsv,0
cascade_002769F_kmer_pairs.tsv,6
cascade_002772F_kmer_pairs.tsv,0
cascade_002771F_kmer_pairs.tsv,1
cascade_002774F_kmer_pairs.tsv,0
cascade_002773F_kmer_pairs.tsv,2
cascade_002778F_kmer_pairs.tsv,0
cascade_002777F_kmer_pairs.tsv,2
cascade_002779F_kmer_pairs.tsv,0
cascade_002780F_kmer_pairs.tsv,1
cascade_002782F_kmer_pairs.tsv,0
cascade_002783F_kmer_pairs.tsv,2
cascade_002784F_kmer_pairs.tsv,2
cascade_002776F_kmer_pairs.tsv,0
cascade_002775F_kmer_pairs.tsv,0
cascade_002785F_kmer_pairs.tsv,5
cascade_002786F_kmer_pairs.tsv,1
cascade_002787F_kmer_pairs.tsv,3
cascade_002789F_kmer_pairs.tsv,0
cascade_002793F_kmer_pairs.tsv,0
cascade_002792F_kmer_pairs.tsv,2
cascade_002794F_kmer_pairs.tsv,0
cascade_002795F_kmer_pairs.tsv,1
cascade_002796F_kmer_pairs.tsv,1
cascade_002797F_kmer_pairs.tsv,1
cascade_002791F_kmer_pairs.tsv,0
cascade_002790F_kmer_pairs.tsv,5
cascade_002800F_kmer_pairs.tsv,4
cascade_002801F_kmer_pairs.tsv,4
cascade_002804F_kmer_pairs.tsv,0
cascade_002803F_kmer_pairs.tsv,0
cascade_002811F_kmer_pairs.tsv,1
cascade_002814F_kmer_pairs.tsv,1
cascade_002799F_kmer_pairs.tsv,2
cascade_002813F_kmer_pairs.tsv,2
cascade_002798F_kmer_pairs.tsv,0
cascade_002816F_kmer_pairs.tsv,1
cascade_002817F_kmer_pairs.tsv,0
cascade_002820F_kmer_pairs.tsv,0
cascade_002823F_kmer_pairs.tsv,1
cascade_002808F_kmer_pairs.tsv,0
cascade_002809F_kmer_pairs.tsv,0
cascade_002824F_kmer_pairs.tsv,0
cascade_002825F_kmer_pairs.tsv,3
cascade_002821F_kmer_pairs.tsv,3
cascade_002829F_kmer_pairs.tsv,1
cascade_002828F_kmer_pairs.tsv,0
cascade_002830F_kmer_pairs.tsv,1
cascade_002831F_kmer_pairs.tsv,0
cascade_002832F_kmer_pairs.tsv,0
cascade_002833F_kmer_pairs.tsv,0
cascade_002827F_kmer_pairs.tsv,3
cascade_002834F_kmer_pairs.tsv,0
cascade_002826F_kmer_pairs.tsv,0
cascade_002835F_kmer_pairs.tsv,0
cascade_002836F_kmer_pairs.tsv,0
cascade_002837F_kmer_pairs.tsv,0
cascade_002842F_kmer_pairs.tsv,0
cascade_002840F_kmer_pairs.tsv,2
cascade_002843F_kmer_pairs.tsv,0
cascade_002844F_kmer_pairs.tsv,0
cascade_002846F_kmer_pairs.tsv,0
cascade_002847F_kmer_pairs.tsv,2
cascade_002848F_kmer_pairs.tsv,1
cascade_002849F_kmer_pairs.tsv,2
cascade_002839F_kmer_pairs.tsv,1
cascade_002838F_kmer_pairs.tsv,0
cascade_002852F_kmer_pairs.tsv,0
cascade_002853F_kmer_pairs.tsv,1
cascade_002854F_kmer_pairs.tsv,0
cascade_002855F_kmer_pairs.tsv,0
cascade_002858F_kmer_pairs.tsv,0
cascade_002850F_kmer_pairs.tsv,7
cascade_002859F_kmer_pairs.tsv,0
cascade_002851F_kmer_pairs.tsv,2
cascade_002861F_kmer_pairs.tsv,1
cascade_002860F_kmer_pairs.tsv,0
cascade_002862F_kmer_pairs.tsv,0
cascade_002863F_kmer_pairs.tsv,1
cascade_002864F_kmer_pairs.tsv,0
cascade_002856F_kmer_pairs.tsv,0
cascade_002857F_kmer_pairs.tsv,0
cascade_002865F_kmer_pairs.tsv,0
cascade_002869F_kmer_pairs.tsv,0
cascade_002868F_kmer_pairs.tsv,0
cascade_002870F_kmer_pairs.tsv,1
cascade_002871F_kmer_pairs.tsv,2
cascade_002873F_kmer_pairs.tsv,0
cascade_002872F_kmer_pairs.tsv,5
cascade_002866F_kmer_pairs.tsv,0
cascade_002875F_kmer_pairs.tsv,1
cascade_002867F_kmer_pairs.tsv,1
cascade_002874F_kmer_pairs.tsv,1
cascade_002876F_kmer_pairs.tsv,0
cascade_002877F_kmer_pairs.tsv,0
cascade_002879F_kmer_pairs.tsv,0
cascade_002878F_kmer_pairs.tsv,1
cascade_002883F_kmer_pairs.tsv,0
cascade_002882F_kmer_pairs.tsv,4
cascade_002885F_kmer_pairs.tsv,0
cascade_002884F_kmer_pairs.tsv,8
cascade_002889F_kmer_pairs.tsv,4
cascade_002881F_kmer_pairs.tsv,2
cascade_002891F_kmer_pairs.tsv,0
cascade_002887F_kmer_pairs.tsv,4
cascade_002890F_kmer_pairs.tsv,2
cascade_002880F_kmer_pairs.tsv,2
cascade_002893F_kmer_pairs.tsv,1
cascade_002892F_kmer_pairs.tsv,2
cascade_002895F_kmer_pairs.tsv,0
cascade_002894F_kmer_pairs.tsv,0
cascade_002896F_kmer_pairs.tsv,1
cascade_002897F_kmer_pairs.tsv,0
cascade_002901F_kmer_pairs.tsv,2
cascade_002900F_kmer_pairs.tsv,0
cascade_002902F_kmer_pairs.tsv,0
cascade_002903F_kmer_pairs.tsv,2
cascade_002907F_kmer_pairs.tsv,4
cascade_002905F_kmer_pairs.tsv,0
cascade_002928F_kmer_pairs.tsv,0
cascade_002898F_kmer_pairs.tsv,4
cascade_002899F_kmer_pairs.tsv,1
cascade_002911F_kmer_pairs.tsv,3
cascade_002910F_kmer_pairs.tsv,0
cascade_002913F_kmer_pairs.tsv,1
cascade_002912F_kmer_pairs.tsv,15
cascade_002916F_kmer_pairs.tsv,1
cascade_002917F_kmer_pairs.tsv,0
cascade_002909F_kmer_pairs.tsv,0
cascade_002908F_kmer_pairs.tsv,3
cascade_002919F_kmer_pairs.tsv,2
cascade_002918F_kmer_pairs.tsv,1
cascade_002920F_kmer_pairs.tsv,0
cascade_002921F_kmer_pairs.tsv,0
cascade_002923F_kmer_pairs.tsv,1
cascade_002922F_kmer_pairs.tsv,0
cascade_002915F_kmer_pairs.tsv,1
cascade_002914F_kmer_pairs.tsv,0
cascade_002926F_kmer_pairs.tsv,1
cascade_002927F_kmer_pairs.tsv,0
cascade_002929F_kmer_pairs.tsv,0
cascade_002930F_kmer_pairs.tsv,3
cascade_002931F_kmer_pairs.tsv,0
cascade_002925F_kmer_pairs.tsv,1
cascade_002932F_kmer_pairs.tsv,1
cascade_002924F_kmer_pairs.tsv,0
cascade_002934F_kmer_pairs.tsv,1
cascade_002935F_kmer_pairs.tsv,0
cascade_002936F_kmer_pairs.tsv,3
cascade_002937F_kmer_pairs.tsv,5
cascade_002938F_kmer_pairs.tsv,4
cascade_002942F_kmer_pairs.tsv,5
cascade_002941F_kmer_pairs.tsv,4
cascade_002943F_kmer_pairs.tsv,0
cascade_002945F_kmer_pairs.tsv,0
cascade_002946F_kmer_pairs.tsv,0
cascade_002947F_kmer_pairs.tsv,2
cascade_002940F_kmer_pairs.tsv,0
cascade_002939F_kmer_pairs.tsv,1
cascade_002949F_kmer_pairs.tsv,1
cascade_002948F_kmer_pairs.tsv,2
cascade_002951F_kmer_pairs.tsv,5
cascade_002950F_kmer_pairs.tsv,3
cascade_002952F_kmer_pairs.tsv,0
cascade_002954F_kmer_pairs.tsv,2
cascade_002957F_kmer_pairs.tsv,1
cascade_002958F_kmer_pairs.tsv,0
cascade_002960F_kmer_pairs.tsv,1
cascade_002959F_kmer_pairs.tsv,0
cascade_002962F_kmer_pairs.tsv,0
cascade_002963F_kmer_pairs.tsv,0
cascade_002955F_kmer_pairs.tsv,3
cascade_002956F_kmer_pairs.tsv,0
cascade_002967F_kmer_pairs.tsv,3
cascade_002966F_kmer_pairs.tsv,0
cascade_002968F_kmer_pairs.tsv,1
cascade_002969F_kmer_pairs.tsv,3
cascade_002970F_kmer_pairs.tsv,1
cascade_002971F_kmer_pairs.tsv,0
cascade_002965F_kmer_pairs.tsv,0
cascade_002964F_kmer_pairs.tsv,0
cascade_002986F_kmer_pairs.tsv,0
cascade_002975F_kmer_pairs.tsv,0
cascade_002976F_kmer_pairs.tsv,2
cascade_002977F_kmer_pairs.tsv,0
cascade_002978F_kmer_pairs.tsv,7
cascade_002973F_kmer_pairs.tsv,0
cascade_002982F_kmer_pairs.tsv,0
cascade_002983F_kmer_pairs.tsv,2
cascade_002972F_kmer_pairs.tsv,1
cascade_002985F_kmer_pairs.tsv,8
cascade_002984F_kmer_pairs.tsv,1
cascade_002987F_kmer_pairs.tsv,1
cascade_002988F_kmer_pairs.tsv,2
cascade_002989F_kmer_pairs.tsv,0
cascade_002979F_kmer_pairs.tsv,4
cascade_002980F_kmer_pairs.tsv,1
cascade_002991F_kmer_pairs.tsv,1
cascade_002990F_kmer_pairs.tsv,1
cascade_002993F_kmer_pairs.tsv,0
cascade_002992F_kmer_pairs.tsv,1
cascade_002995F_kmer_pairs.tsv,1
cascade_002994F_kmer_pairs.tsv,0
cascade_002999F_kmer_pairs.tsv,0
cascade_002998F_kmer_pairs.tsv,1
cascade_003020F_kmer_pairs.tsv,1
cascade_003001F_kmer_pairs.tsv,0
cascade_003000F_kmer_pairs.tsv,4
cascade_003003F_kmer_pairs.tsv,1
cascade_003002F_kmer_pairs.tsv,3
cascade_002997F_kmer_pairs.tsv,0
cascade_002996F_kmer_pairs.tsv,0
cascade_003007F_kmer_pairs.tsv,0
cascade_003006F_kmer_pairs.tsv,2
cascade_003009F_kmer_pairs.tsv,0
cascade_003008F_kmer_pairs.tsv,1
cascade_003013F_kmer_pairs.tsv,5
cascade_003012F_kmer_pairs.tsv,3
cascade_003004F_kmer_pairs.tsv,1
cascade_003005F_kmer_pairs.tsv,0
cascade_003016F_kmer_pairs.tsv,0
cascade_003015F_kmer_pairs.tsv,2
cascade_003017F_kmer_pairs.tsv,1
cascade_003018F_kmer_pairs.tsv,2
cascade_003019F_kmer_pairs.tsv,0
cascade_003010F_kmer_pairs.tsv,0
cascade_003011F_kmer_pairs.tsv,0
cascade_003026F_kmer_pairs.tsv,2
cascade_003025F_kmer_pairs.tsv,1
cascade_003027F_kmer_pairs.tsv,2
cascade_003028F_kmer_pairs.tsv,1
cascade_003031F_kmer_pairs.tsv,1
cascade_003029F_kmer_pairs.tsv,0
cascade_003022F_kmer_pairs.tsv,0
cascade_003023F_kmer_pairs.tsv,1
cascade_003033F_kmer_pairs.tsv,1
cascade_003032F_kmer_pairs.tsv,0
cascade_003034F_kmer_pairs.tsv,1
cascade_003035F_kmer_pairs.tsv,1
cascade_003037F_kmer_pairs.tsv,0
cascade_003036F_kmer_pairs.tsv,0
cascade_003064F_kmer_pairs.tsv,0
cascade_003041F_kmer_pairs.tsv,2
cascade_003040F_kmer_pairs.tsv,5
cascade_003043F_kmer_pairs.tsv,1
cascade_003042F_kmer_pairs.tsv,0
cascade_003045F_kmer_pairs.tsv,0
cascade_003044F_kmer_pairs.tsv,0
cascade_003048F_kmer_pairs.tsv,1
cascade_003046F_kmer_pairs.tsv,3
cascade_003039F_kmer_pairs.tsv,4
cascade_003038F_kmer_pairs.tsv,1
cascade_003051F_kmer_pairs.tsv,2
cascade_003049F_kmer_pairs.tsv,1
cascade_003055F_kmer_pairs.tsv,1
cascade_003054F_kmer_pairs.tsv,2
cascade_003057F_kmer_pairs.tsv,0
cascade_003056F_kmer_pairs.tsv,2
cascade_003063F_kmer_pairs.tsv,2
cascade_003060F_kmer_pairs.tsv,0
cascade_003061F_kmer_pairs.tsv,4
cascade_003062F_kmer_pairs.tsv,1
cascade_003065F_kmer_pairs.tsv,9
cascade_003058F_kmer_pairs.tsv,2
cascade_003059F_kmer_pairs.tsv,2
cascade_003071F_kmer_pairs.tsv,8
cascade_003070F_kmer_pairs.tsv,0
cascade_003073F_kmer_pairs.tsv,1
cascade_003072F_kmer_pairs.tsv,0
cascade_003076F_kmer_pairs.tsv,0
cascade_003077F_kmer_pairs.tsv,0
cascade_003069F_kmer_pairs.tsv,2
cascade_003066F_kmer_pairs.tsv,3
cascade_003078F_kmer_pairs.tsv,4
cascade_003079F_kmer_pairs.tsv,0
cascade_003081F_kmer_pairs.tsv,3
cascade_003080F_kmer_pairs.tsv,0
cascade_003074F_kmer_pairs.tsv,2
cascade_003075F_kmer_pairs.tsv,1
cascade_003084F_kmer_pairs.tsv,0
cascade_003085F_kmer_pairs.tsv,6
cascade_003087F_kmer_pairs.tsv,6
cascade_003086F_kmer_pairs.tsv,1
cascade_003090F_kmer_pairs.tsv,2
cascade_003088F_kmer_pairs.tsv,1
cascade_003091F_kmer_pairs.tsv,0
cascade_003083F_kmer_pairs.tsv,1
cascade_003082F_kmer_pairs.tsv,2
cascade_003092F_kmer_pairs.tsv,1
cascade_003094F_kmer_pairs.tsv,0
cascade_003093F_kmer_pairs.tsv,1
cascade_003096F_kmer_pairs.tsv,0
cascade_003095F_kmer_pairs.tsv,0
cascade_003098F_kmer_pairs.tsv,1
cascade_003099F_kmer_pairs.tsv,0
cascade_003118F_kmer_pairs.tsv,2
cascade_003103F_kmer_pairs.tsv,3
cascade_003102F_kmer_pairs.tsv,1
cascade_003106F_kmer_pairs.tsv,0
cascade_003105F_kmer_pairs.tsv,0
cascade_003109F_kmer_pairs.tsv,0
cascade_003107F_kmer_pairs.tsv,0
cascade_003100F_kmer_pairs.tsv,1
cascade_003110F_kmer_pairs.tsv,1
cascade_003101F_kmer_pairs.tsv,3
cascade_003112F_kmer_pairs.tsv,9
cascade_003113F_kmer_pairs.tsv,0
cascade_003114F_kmer_pairs.tsv,0
cascade_003135F_kmer_pairs.tsv,0
cascade_003116F_kmer_pairs.tsv,0
cascade_003115F_kmer_pairs.tsv,0
cascade_003120F_kmer_pairs.tsv,2
cascade_003119F_kmer_pairs.tsv,0
cascade_003121F_kmer_pairs.tsv,4
cascade_003122F_kmer_pairs.tsv,0
cascade_003117F_kmer_pairs.tsv,10
cascade_003126F_kmer_pairs.tsv,0
cascade_003125F_kmer_pairs.tsv,0
cascade_003128F_kmer_pairs.tsv,2
cascade_003127F_kmer_pairs.tsv,1
cascade_003129F_kmer_pairs.tsv,3
cascade_003131F_kmer_pairs.tsv,1
cascade_003123F_kmer_pairs.tsv,4
cascade_003132F_kmer_pairs.tsv,0
cascade_003133F_kmer_pairs.tsv,1
cascade_003124F_kmer_pairs.tsv,0
cascade_003136F_kmer_pairs.tsv,0
cascade_003138F_kmer_pairs.tsv,4
cascade_003137F_kmer_pairs.tsv,1
cascade_003140F_kmer_pairs.tsv,1
cascade_003139F_kmer_pairs.tsv,0
cascade_003145F_kmer_pairs.tsv,0
cascade_003143F_kmer_pairs.tsv,1
cascade_003147F_kmer_pairs.tsv,0
cascade_003146F_kmer_pairs.tsv,0
cascade_003150F_kmer_pairs.tsv,0
cascade_003148F_kmer_pairs.tsv,4
cascade_003141F_kmer_pairs.tsv,3
cascade_003142F_kmer_pairs.tsv,6
cascade_003151F_kmer_pairs.tsv,0
